Inventario,Cliente,Tipo de Artículo,TipoPago,FecVenta,Año,Mes
20160,100,25,Consigna           ,20040521,2004,05
20161,22,29,Efectivo           ,20040521,2004,05
20162,53,16,Efectivo           ,20040521,2004,05
20163,100,67,Consigna           ,20040522,2004,05
20164,29,16,Efectivo           ,20040522,2004,05
20165,100,11,Consigna           ,20040524,2004,05
20166,29,5,Efectivo           ,20040524,2004,05
20167,29,32,Efectivo           ,20040524,2004,05
20170,11,27,Efectivo           ,20040525,2004,05
20172,29,18,Efectivo           ,20040525,2004,05
20173,100,67,Consigna           ,20040525,2004,05
20174,100,93,Consigna           ,20040525,2004,05
20175,100,60,Tarjeta            ,20040525,2004,05
20178,100,27,Consigna           ,20040525,2004,05
20179,11,27,Efectivo           ,20040525,2004,05
20181,6,20,Efectivo           ,20040526,2004,05
20182,100,6,Tarjeta            ,20040526,2004,05
20183,11,27,Efectivo           ,20040526,2004,05
20184,18,66,Efectivo           ,20040526,2004,05
20185,11,27,Efectivo           ,20040527,2004,05
20187,29,24,Efectivo           ,20040527,2004,05
20188,100,44,Tarjeta            ,20040528,2004,05
20189,100,44,Tarjeta            ,20040528,2004,05
20192,100,44,Tarjeta            ,20040528,2004,05
20195,100,68,Tarjeta            ,20040528,2004,05
20196,100,70,Tarjeta            ,20040528,2004,05
20198,100,44,Tarjeta            ,20040528,2004,05
20203,100,44,Tarjeta            ,20040528,2004,05
20204,100,44,Tarjeta            ,20040528,2004,05
20207,100,43,Tarjeta            ,20040528,2004,05
20211,100,93,Tarjeta            ,20040528,2004,05
20213,100,70,Tarjeta            ,20040528,2004,05
20217,100,93,Tarjeta            ,20040528,2004,05
20222,100,38,Tarjeta            ,20040528,2004,05
20225,100,44,Tarjeta            ,20040528,2004,05
20226,100,38,Tarjeta            ,20040528,2004,05
20227,100,44,Tarjeta            ,20040528,2004,05
20242,100,38,Tarjeta            ,20040528,2004,05
20244,100,44,Tarjeta            ,20040528,2004,05
20245,100,44,Tarjeta            ,20040528,2004,05
20246,100,44,Tarjeta            ,20040528,2004,05
20247,100,44,Tarjeta            ,20040528,2004,05
20248,100,44,Tarjeta            ,20040528,2004,05
20250,100,44,Tarjeta            ,20040528,2004,05
20251,100,44,Tarjeta            ,20040528,2004,05
20252,100,44,Tarjeta            ,20040528,2004,05
20253,100,44,Tarjeta            ,20040528,2004,05
20254,100,44,Tarjeta            ,20040528,2004,05
20255,100,44,Tarjeta            ,20040528,2004,05
20258,100,44,Tarjeta            ,20040528,2004,05
20259,100,44,Tarjeta            ,20040528,2004,05
20260,100,43,Tarjeta            ,20040528,2004,05
20261,100,44,Tarjeta            ,20040528,2004,05
20263,100,44,Tarjeta            ,20040528,2004,05
20264,100,44,Tarjeta            ,20040528,2004,05
20265,100,44,Tarjeta            ,20040528,2004,05
20270,9,15,Efectivo           ,20040528,2004,05
20271,20,1,Efectivo           ,20040528,2004,05
20272,100,43,Tarjeta            ,20040528,2004,05
20273,29,37,Efectivo           ,20040528,2004,05
20274,52,14,Efectivo           ,20040529,2004,05
20275,5,97,Efectivo           ,20040529,2004,05
20276,3,7,Efectivo           ,20040529,2004,05
20277,100,19,Consigna           ,20040531,2004,05
20278,29,32,Efectivo           ,20040531,2004,05
20279,29,32,Efectivo           ,20040531,2004,05
20280,100,91,Tarjeta            ,20040601,2004,06
20281,22,60,Efectivo           ,20040601,2004,06
20282,23,50,Efectivo           ,20040601,2004,06
20283,22,60,Efectivo           ,20040601,2004,06
20284,23,50,Efectivo           ,20040601,2004,06
20285,23,50,Efectivo           ,20040601,2004,06
20286,23,50,Efectivo           ,20040601,2004,06
20287,22,60,Efectivo           ,20040601,2004,06
20288,22,60,Efectivo           ,20040601,2004,06
20289,23,50,Efectivo           ,20040601,2004,06
20290,23,50,Efectivo           ,20040601,2004,06
20291,23,50,Efectivo           ,20040601,2004,06
20292,23,56,Efectivo           ,20040601,2004,06
20293,22,60,Efectivo           ,20040601,2004,06
20294,22,60,Efectivo           ,20040601,2004,06
20295,23,50,Efectivo           ,20040601,2004,06
20296,23,50,Efectivo           ,20040601,2004,06
20297,23,50,Efectivo           ,20040601,2004,06
20298,22,60,Efectivo           ,20040601,2004,06
20299,23,50,Efectivo           ,20040601,2004,06
20300,23,56,Efectivo           ,20040601,2004,06
20301,28,17,Efectivo           ,20040601,2004,06
20302,23,50,Efectivo           ,20040601,2004,06
20303,22,60,Efectivo           ,20040601,2004,06
20304,23,50,Efectivo           ,20040601,2004,06
20305,23,50,Efectivo           ,20040601,2004,06
20306,22,60,Efectivo           ,20040601,2004,06
20307,28,17,Efectivo           ,20040601,2004,06
20308,23,50,Efectivo           ,20040601,2004,06
20309,23,50,Efectivo           ,20040601,2004,06
20310,23,50,Efectivo           ,20040601,2004,06
20311,22,60,Efectivo           ,20040601,2004,06
20312,23,50,Efectivo           ,20040601,2004,06
20313,22,60,Efectivo           ,20040601,2004,06
20314,23,50,Efectivo           ,20040601,2004,06
20315,23,50,Efectivo           ,20040601,2004,06
20316,22,60,Efectivo           ,20040601,2004,06
20317,28,4,Efectivo           ,20040601,2004,06
20318,23,50,Efectivo           ,20040601,2004,06
20319,23,56,Efectivo           ,20040601,2004,06
20320,23,50,Efectivo           ,20040601,2004,06
20321,23,50,Efectivo           ,20040601,2004,06
20322,23,50,Efectivo           ,20040601,2004,06
20323,23,50,Efectivo           ,20040601,2004,06
20324,23,50,Efectivo           ,20040601,2004,06
20325,22,60,Efectivo           ,20040601,2004,06
20326,23,50,Efectivo           ,20040601,2004,06
20327,28,4,Efectivo           ,20040601,2004,06
20328,23,50,Efectivo           ,20040601,2004,06
20329,22,60,Efectivo           ,20040601,2004,06
20330,22,60,Efectivo           ,20040601,2004,06
20332,23,50,Efectivo           ,20040601,2004,06
20333,22,60,Efectivo           ,20040601,2004,06
20334,22,60,Efectivo           ,20040601,2004,06
20335,23,50,Efectivo           ,20040601,2004,06
20336,23,50,Efectivo           ,20040601,2004,06
20337,28,17,Efectivo           ,20040601,2004,06
20338,22,60,Efectivo           ,20040601,2004,06
20339,22,60,Efectivo           ,20040601,2004,06
20340,28,17,Efectivo           ,20040601,2004,06
20341,22,60,Efectivo           ,20040601,2004,06
20342,23,50,Efectivo           ,20040601,2004,06
20343,28,17,Efectivo           ,20040601,2004,06
20344,22,60,Efectivo           ,20040601,2004,06
20345,22,60,Efectivo           ,20040601,2004,06
20346,23,50,Efectivo           ,20040601,2004,06
20347,22,60,Efectivo           ,20040601,2004,06
20348,22,60,Efectivo           ,20040601,2004,06
20349,23,50,Efectivo           ,20040601,2004,06
20350,23,50,Efectivo           ,20040601,2004,06
20351,23,50,Efectivo           ,20040601,2004,06
20352,23,50,Efectivo           ,20040601,2004,06
20353,28,17,Efectivo           ,20040601,2004,06
20354,22,60,Efectivo           ,20040601,2004,06
20355,23,50,Efectivo           ,20040601,2004,06
20356,23,50,Efectivo           ,20040601,2004,06
20357,29,37,Efectivo           ,20040601,2004,06
20359,100,76,Consigna           ,20040601,2004,06
20360,23,50,Efectivo           ,20040602,2004,06
20361,23,50,Efectivo           ,20040602,2004,06
20362,23,50,Efectivo           ,20040602,2004,06
20363,22,60,Efectivo           ,20040602,2004,06
20364,23,50,Efectivo           ,20040602,2004,06
20365,23,50,Efectivo           ,20040602,2004,06
20366,28,4,Efectivo           ,20040602,2004,06
20367,23,50,Efectivo           ,20040602,2004,06
20368,23,50,Efectivo           ,20040602,2004,06
20369,23,50,Efectivo           ,20040602,2004,06
20370,23,50,Efectivo           ,20040602,2004,06
20371,23,50,Efectivo           ,20040602,2004,06
20372,23,56,Efectivo           ,20040602,2004,06
20373,23,50,Efectivo           ,20040602,2004,06
20374,22,60,Efectivo           ,20040602,2004,06
20375,23,56,Efectivo           ,20040602,2004,06
20376,23,56,Efectivo           ,20040602,2004,06
20377,22,60,Efectivo           ,20040602,2004,06
20378,22,60,Efectivo           ,20040602,2004,06
20379,22,60,Efectivo           ,20040602,2004,06
20380,23,50,Efectivo           ,20040602,2004,06
20381,22,60,Efectivo           ,20040602,2004,06
20382,23,50,Efectivo           ,20040602,2004,06
20383,22,60,Efectivo           ,20040602,2004,06
20384,23,50,Efectivo           ,20040602,2004,06
20385,22,60,Efectivo           ,20040602,2004,06
20386,22,60,Efectivo           ,20040602,2004,06
20387,22,60,Efectivo           ,20040602,2004,06
20388,23,50,Efectivo           ,20040602,2004,06
20389,22,60,Cheque             ,20040602,2004,06
20390,23,50,Efectivo           ,20040602,2004,06
20391,23,56,Efectivo           ,20040602,2004,06
20392,22,60,Efectivo           ,20040602,2004,06
20393,23,50,Efectivo           ,20040602,2004,06
20394,22,60,Efectivo           ,20040602,2004,06
20395,23,50,Efectivo           ,20040602,2004,06
20396,23,50,Efectivo           ,20040602,2004,06
20397,22,60,Efectivo           ,20040602,2004,06
20398,23,56,Efectivo           ,20040602,2004,06
20399,22,60,Efectivo           ,20040602,2004,06
20400,1,93,Efectivo           ,20040602,2004,06
20401,23,56,Efectivo           ,20040602,2004,06
20402,13,83,Efectivo           ,20040602,2004,06
20403,23,56,Efectivo           ,20040602,2004,06
20404,16,38,Efectivo           ,20040602,2004,06
20405,23,56,Efectivo           ,20040602,2004,06
20406,23,56,Efectivo           ,20040602,2004,06
20407,1,93,Efectivo           ,20040602,2004,06
20408,3,5,Efectivo           ,20040602,2004,06
20409,11,27,Efectivo           ,20040602,2004,06
20410,1,93,Efectivo           ,20040602,2004,06
20411,36,76,Efectivo           ,20040602,2004,06
20412,23,56,Efectivo           ,20040602,2004,06
20413,29,29,Efectivo           ,20040602,2004,06
20414,11,27,Efectivo           ,20040602,2004,06
20415,9,95,Efectivo           ,20040602,2004,06
20417,11,27,Efectivo           ,20040602,2004,06
20418,50,46,Efectivo           ,20040602,2004,06
20419,100,66,Consigna           ,20040602,2004,06
20420,100,56,Consigna           ,20040603,2004,06
20422,11,27,Efectivo           ,20040604,2004,06
20424,29,32,Efectivo           ,20040604,2004,06
20425,22,60,Efectivo           ,20040604,2004,06
20426,29,25,Efectivo           ,20040604,2004,06
20427,22,60,Efectivo           ,20040604,2004,06
20428,1,6,Efectivo           ,20040604,2004,06
20429,22,60,Efectivo           ,20040604,2004,06
20430,9,15,Efectivo           ,20040604,2004,06
20431,14,70,Efectivo           ,20040604,2004,06
20432,22,60,Efectivo           ,20040604,2004,06
20433,3,83,Efectivo           ,20040604,2004,06
20434,11,27,Efectivo           ,20040604,2004,06
20435,11,27,Efectivo           ,20040604,2004,06
20437,29,32,Efectivo           ,20040607,2004,06
20438,100,6,Consigna           ,20040608,2004,06
20440,11,27,Efectivo           ,20040608,2004,06
20442,100,43,Consigna           ,20040609,2004,06
20443,11,27,Efectivo           ,20040609,2004,06
20444,1,5,Efectivo           ,20040609,2004,06
20445,29,30,Efectivo           ,20040609,2004,06
20446,53,37,Efectivo           ,20040609,2004,06
20447,3,83,Efectivo           ,20040610,2004,06
20448,22,61,Efectivo           ,20040610,2004,06
20449,11,27,Efectivo           ,20040610,2004,06
20450,29,18,Efectivo           ,20040610,2004,06
20451,11,27,Efectivo           ,20040610,2004,06
20455,1,20,Efectivo           ,20040615,2004,06
20458,100,95,Consigna           ,20040615,2004,06
20459,11,27,Efectivo           ,20040616,2004,06
20460,29,18,Efectivo           ,20040616,2004,06
20461,100,95,Consigna           ,20040617,2004,06
20462,36,76,Efectivo           ,20040617,2004,06
20463,100,70,Tarjeta            ,20040618,2004,06
20466,100,43,Tarjeta            ,20040618,2004,06
20470,100,43,Consigna           ,20040618,2004,06
20471,100,38,Tarjeta            ,20040618,2004,06
20472,100,43,Consigna           ,20040618,2004,06
20473,100,43,Consigna           ,20040618,2004,06
20478,100,43,Tarjeta            ,20040618,2004,06
20483,100,43,Consigna           ,20040618,2004,06
20487,100,43,Consigna           ,20040618,2004,06
20493,100,43,Tarjeta            ,20040618,2004,06
20496,100,0,Tarjeta            ,20040618,2004,06
20497,100,43,Consigna           ,20040618,2004,06
20500,100,43,Consigna           ,20040618,2004,06
20501,100,38,Tarjeta            ,20040618,2004,06
20502,100,43,Tarjeta            ,20040618,2004,06
20506,100,43,Tarjeta            ,20040618,2004,06
20507,100,43,Tarjeta            ,20040618,2004,06
20510,100,76,Tarjeta            ,20040618,2004,06
20513,100,43,Consigna           ,20040618,2004,06
20514,100,43,Tarjeta            ,20040618,2004,06
20515,100,20,Tarjeta            ,20040618,2004,06
20517,100,43,Tarjeta            ,20040618,2004,06
20518,100,76,Consigna           ,20040619,2004,06
20520,100,43,Consigna           ,20040621,2004,06
20521,29,29,Efectivo           ,20040621,2004,06
20522,11,27,Efectivo           ,20040622,2004,06
20524,100,43,Consigna           ,20040623,2004,06
20526,100,10,Consigna           ,20040624,2004,06
20527,29,27,Efectivo           ,20040624,2004,06
20528,29,18,Efectivo           ,20040624,2004,06
20529,11,27,Efectivo           ,20040624,2004,06
20530,1,26,Efectivo           ,20040624,2004,06
20531,100,1,Consigna           ,20040625,2004,06
20534,23,50,Efectivo           ,20040628,2004,06
20535,53,21,Efectivo           ,20040628,2004,06
20536,53,21,Efectivo           ,20040629,2004,06
20538,11,27,Efectivo           ,20040630,2004,06
20539,100,28,Tarjeta            ,20040701,2004,07
20542,11,27,Efectivo           ,20040702,2004,07
20543,9,15,Efectivo           ,20040702,2004,07
20544,100,93,Consigna           ,20040702,2004,07
20561,100,86,Consigna           ,20040703,2004,07
20562,22,60,Efectivo           ,20040705,2004,07
20563,14,70,Efectivo           ,20040705,2004,07
20564,29,25,Efectivo           ,20040706,2004,07
20565,29,14,Efectivo           ,20040706,2004,07
20567,100,83,Tarjeta            ,20040706,2004,07
20569,100,34,Consigna           ,20040707,2004,07
20570,11,27,Cheque             ,20040707,2004,07
20571,29,30,Efectivo           ,20040707,2004,07
20572,100,6,Consigna           ,20040707,2004,07
20573,11,27,Efectivo           ,20040707,2004,07
20574,11,27,Efectivo           ,20040707,2004,07
20575,29,24,Efectivo           ,20040707,2004,07
20620,11,27,Efectivo           ,20040707,2004,07
20622,11,27,Efectivo           ,20040707,2004,07
20626,11,27,Efectivo           ,20040707,2004,07
20627,11,27,Efectivo           ,20040707,2004,07
20685,29,75,Efectivo           ,20040708,2004,07
20686,9,92,Cheque             ,20040708,2004,07
20687,11,27,Cheque             ,20040708,2004,07
20690,11,27,Efectivo           ,20040708,2004,07
20692,29,46,Efectivo           ,20040708,2004,07
20693,100,60,Consigna           ,20040708,2004,07
20696,29,46,Efectivo           ,20040708,2004,07
20697,29,46,Efectivo           ,20040709,2004,07
20698,29,46,Efectivo           ,20040709,2004,07
20699,22,60,Efectivo           ,20040710,2004,07
20700,22,60,Efectivo           ,20040710,2004,07
20701,11,27,Efectivo           ,20040710,2004,07
20702,3,9,Efectivo           ,20040710,2004,07
20703,53,16,Efectivo           ,20040710,2004,07
20704,100,86,Consigna           ,20040712,2004,07
20705,11,27,Efectivo           ,20040712,2004,07
20706,11,27,Efectivo           ,20040712,2004,07
20707,29,46,Efectivo           ,20040712,2004,07
20708,29,27,Efectivo           ,20040713,2004,07
20710,11,27,Efectivo           ,20040713,2004,07
20711,29,46,Efectivo           ,20040713,2004,07
20712,29,46,Efectivo           ,20040713,2004,07
20713,29,46,Efectivo           ,20040713,2004,07
20714,14,70,Efectivo           ,20040714,2004,07
20715,29,75,Efectivo           ,20040714,2004,07
20716,11,27,Efectivo           ,20040714,2004,07
20717,29,28,Efectivo           ,20040714,2004,07
20718,100,15,Consigna           ,20040714,2004,07
