Articulo,Precio,Año,Mes
43,5250,2005,11
43,5250,2005,12
43,5250,2006,1
43,5250,2006,2
43,5250,2006,3
43,5250,2006,4
43,5250,2006,5
43,5250,2006,6
43,5250,2006,7
43,5250,2006,8
43,5250,2006,9
43,5250,2006,10
43,5250,2006,11
43,5250,2006,12
43,5250,2007,1
43,5250,2007,2
43,5250,2007,3
44,3500,1998,11
44,3500,1998,12
44,3500,1999,1
44,3500,1999,2
44,3500,1999,3
44,3500,1999,4
44,3500,1999,5
44,3500,1999,6
44,3500,1999,7
44,3500,1999,8
44,3500,1999,9
44,3500,1999,10
44,3850,1999,11
44,3850,1999,12
44,3850,2000,1
44,3850,2000,2
44,3850,2000,3
44,3850,2000,4
44,3850,2000,5
44,3850,2000,6
44,3850,2000,7
44,3850,2000,8
44,3850,2000,9
44,3850,2000,10
44,3850,2000,11
44,3850,2000,12
44,3850,2001,1
44,3850,2001,2
44,3850,2001,3
44,3850,2001,4
44,3850,2001,5
44,3850,2001,6
44,3850,2001,7
44,3850,2001,8
44,3850,2001,9
44,3850,2001,10
44,3850,2001,11
44,3850,2001,12
44,3850,2002,1
44,3850,2002,2
44,3850,2002,3
44,3850,2002,4
44,3850,2002,5
44,3850,2002,6
44,3850,2002,7
44,3850,2002,8
44,3850,2002,9
44,4550,2002,10
44,4550,2002,11
44,4550,2002,12
44,4550,2003,1
44,4550,2003,2
44,4550,2003,3
44,4550,2003,4
44,4550,2003,5
44,4550,2003,6
44,4550,2003,7
44,4550,2003,8
44,4550,2003,9
44,4550,2003,10
44,4550,2003,11
44,4550,2003,12
44,4550,2004,1
44,4550,2004,2
44,4550,2004,3
44,4550,2004,4
44,4550,2004,5
44,4550,2004,6
44,4550,2004,7
44,4550,2004,8
44,4550,2004,9
44,5250,2004,10
44,5250,2004,11
44,5250,2004,12
44,5250,2005,1
44,5250,2005,2
44,5250,2005,3
44,5250,2005,4
44,5250,2005,5
44,5250,2005,6
44,5250,2005,7
44,5250,2005,8
44,5250,2005,9
44,5250,2005,10
44,5250,2005,11
44,5250,2005,12
44,5250,2006,1
44,5250,2006,2
44,5250,2006,3
44,5250,2006,4
44,5250,2006,5
44,5250,2006,6
44,5250,2006,7
44,5250,2006,8
44,5250,2006,9
44,5250,2006,10
44,5250,2006,11
44,5250,2006,12
44,5250,2007,1
44,5250,2007,2
44,5250,2007,3
45,3500,1998,11
45,3500,1998,12
45,3500,1999,1
45,3500,1999,2
45,3500,1999,3
45,3500,1999,4
45,3500,1999,5
45,3500,1999,6
45,3500,1999,7
45,3500,1999,8
45,3500,1999,9
45,3500,1999,10
45,3850,1999,11
45,3850,1999,12
45,3850,2000,1
45,3850,2000,2
45,3850,2000,3
45,3850,2000,4
45,3850,2000,5
45,3850,2000,6
45,3850,2000,7
45,3850,2000,8
45,3850,2000,9
45,3850,2000,10
45,3850,2000,11
45,3850,2000,12
45,3850,2001,1
45,3850,2001,2
45,3850,2001,3
45,3850,2001,4
45,3850,2001,5
45,3850,2001,6
45,3850,2001,7
45,3850,2001,8
45,3850,2001,9
45,3850,2001,10
45,3850,2001,11
45,3850,2001,12
45,3850,2002,1
45,3850,2002,2
45,3850,2002,3
45,3850,2002,4
45,3850,2002,5
45,3850,2002,6
45,3850,2002,7
45,3850,2002,8
45,3850,2002,9
45,4550,2002,10
45,4550,2002,11
45,4550,2002,12
45,4550,2003,1
45,4550,2003,2
45,4550,2003,3
45,4550,2003,4
45,4550,2003,5
45,4550,2003,6
45,4550,2003,7
45,4550,2003,8
45,4550,2003,9
45,4550,2003,10
45,4550,2003,11
45,4550,2003,12
45,4550,2004,1
45,4550,2004,2
45,4550,2004,3
45,4550,2004,4
45,4550,2004,5
45,4550,2004,6
45,4550,2004,7
45,4550,2004,8
45,4550,2004,9
45,5250,2004,10
45,5250,2004,11
45,5250,2004,12
45,5250,2005,1
45,5250,2005,2
45,5250,2005,3
45,5250,2005,4
45,5250,2005,5
45,5250,2005,6
45,5250,2005,7
45,5250,2005,8
45,5250,2005,9
45,5250,2005,10
45,5250,2005,11
45,5250,2005,12
45,5250,2006,1
45,5250,2006,2
45,5250,2006,3
45,5250,2006,4
45,5250,2006,5
45,5250,2006,6
45,5250,2006,7
45,5250,2006,8
45,5250,2006,9
45,5250,2006,10
45,5250,2006,11
45,5250,2006,12
45,5250,2007,1
45,5250,2007,2
45,5250,2007,3
46,550,1998,11
46,550,1998,12
46,550,1999,1
46,550,1999,2
46,550,1999,3
46,550,1999,4
46,550,1999,5
46,550,1999,6
46,550,1999,7
46,550,1999,8
46,550,1999,9
46,550,1999,10
46,605,1999,11
46,605,1999,12
46,605,2000,1
46,605,2000,2
46,605,2000,3
46,605,2000,4
46,605,2000,5
46,605,2000,6
46,605,2000,7
46,605,2000,8
46,605,2000,9
46,605,2000,10
46,605,2000,11
46,605,2000,12
46,605,2001,1
46,605,2001,2
46,605,2001,3
46,605,2001,4
46,605,2001,5
46,605,2001,6
46,605,2001,7
46,605,2001,8
46,605,2001,9
46,605,2001,10
46,605,2001,11
46,605,2001,12
46,605,2002,1
46,605,2002,2
46,605,2002,3
46,605,2002,4
46,605,2002,5
46,605,2002,6
46,605,2002,7
46,605,2002,8
46,605,2002,9
46,715,2002,10
46,715,2002,11
46,715,2002,12
46,715,2003,1
46,715,2003,2
46,715,2003,3
46,715,2003,4
46,715,2003,5
46,715,2003,6
46,715,2003,7
46,715,2003,8
46,715,2003,9
46,715,2003,10
46,715,2003,11
46,715,2003,12
46,715,2004,1
46,715,2004,2
46,715,2004,3
46,715,2004,4
46,715,2004,5
46,715,2004,6
46,715,2004,7
46,715,2004,8
46,715,2004,9
46,825,2004,10
46,825,2004,11
46,825,2004,12
46,825,2005,1
46,825,2005,2
46,825,2005,3
46,825,2005,4
46,825,2005,5
46,825,2005,6
46,825,2005,7
46,825,2005,8
46,825,2005,9
46,825,2005,10
46,825,2005,11
46,825,2005,12
46,825,2006,1
46,825,2006,2
46,825,2006,3
46,825,2006,4
46,825,2006,5
46,825,2006,6
46,825,2006,7
46,825,2006,8
46,825,2006,9
46,825,2006,10
46,825,2006,11
46,825,2006,12
46,825,2007,1
46,825,2007,2
46,825,2007,3
47,20000,1998,11
47,20000,1998,12
47,20000,1999,1
47,20000,1999,2
47,20000,1999,3
47,20000,1999,4
47,20000,1999,5
47,20000,1999,6
47,20000,1999,7
47,20000,1999,8
47,20000,1999,9
47,20000,1999,10
47,22000,1999,11
47,22000,1999,12
47,22000,2000,1
47,22000,2000,2
47,22000,2000,3
47,22000,2000,4
47,22000,2000,5
47,22000,2000,6
47,22000,2000,7
47,22000,2000,8
47,22000,2000,9
47,22000,2000,10
47,22000,2000,11
47,22000,2000,12
47,22000,2001,1
47,22000,2001,2
47,22000,2001,3
47,22000,2001,4
47,22000,2001,5
47,22000,2001,6
47,22000,2001,7
47,22000,2001,8
47,22000,2001,9
47,22000,2001,10
47,22000,2001,11
47,22000,2001,12
47,22000,2002,1
47,22000,2002,2
47,22000,2002,3
47,22000,2002,4
47,22000,2002,5
47,22000,2002,6
47,22000,2002,7
47,22000,2002,8
47,22000,2002,9
47,26000,2002,10
47,26000,2002,11
47,26000,2002,12
47,26000,2003,1
47,26000,2003,2
47,26000,2003,3
47,26000,2003,4
47,26000,2003,5
47,26000,2003,6
47,26000,2003,7
47,26000,2003,8
47,26000,2003,9
47,26000,2003,10
47,26000,2003,11
47,26000,2003,12
47,26000,2004,1
47,26000,2004,2
47,26000,2004,3
47,26000,2004,4
47,26000,2004,5
47,26000,2004,6
47,26000,2004,7
47,26000,2004,8
47,26000,2004,9
47,30000,2004,10
47,30000,2004,11
47,30000,2004,12
47,30000,2005,1
47,30000,2005,2
47,30000,2005,3
47,30000,2005,4
47,30000,2005,5
47,30000,2005,6
47,30000,2005,7
47,30000,2005,8
47,30000,2005,9
47,30000,2005,10
47,30000,2005,11
47,30000,2005,12
47,30000,2006,1
47,30000,2006,2
47,30000,2006,3
47,30000,2006,4
47,30000,2006,5
47,30000,2006,6
47,30000,2006,7
47,30000,2006,8
47,30000,2006,9
47,30000,2006,10
47,30000,2006,11
47,30000,2006,12
47,30000,2007,1
47,30000,2007,2
47,30000,2007,3
48,4500,1998,11
48,4500,1998,12
48,4500,1999,1
48,4500,1999,2
48,4500,1999,3
48,4500,1999,4
48,4500,1999,5
48,4500,1999,6
48,4500,1999,7
48,4500,1999,8
48,4500,1999,9
48,4500,1999,10
48,4950,1999,11
48,4950,1999,12
48,4950,2000,1
48,4950,2000,2
48,4950,2000,3
48,4950,2000,4
48,4950,2000,5
48,4950,2000,6
48,4950,2000,7
48,4950,2000,8
48,4950,2000,9
48,4950,2000,10
48,4950,2000,11
48,4950,2000,12
48,4950,2001,1
48,4950,2001,2
48,4950,2001,3
48,4950,2001,4
48,4950,2001,5
48,4950,2001,6
48,4950,2001,7
48,4950,2001,8
48,4950,2001,9
48,4950,2001,10
48,4950,2001,11
48,4950,2001,12
48,4950,2002,1
48,4950,2002,2
48,4950,2002,3
48,4950,2002,4
48,4950,2002,5
48,4950,2002,6
48,4950,2002,7
48,4950,2002,8
48,4950,2002,9
48,5850,2002,10
48,5850,2002,11
48,5850,2002,12
48,5850,2003,1
48,5850,2003,2
48,5850,2003,3
48,5850,2003,4
48,5850,2003,5
48,5850,2003,6
48,5850,2003,7
48,5850,2003,8
48,5850,2003,9
48,5850,2003,10
48,5850,2003,11
48,5850,2003,12
48,5850,2004,1
48,5850,2004,2
48,5850,2004,3
48,5850,2004,4
48,5850,2004,5
48,5850,2004,6
48,5850,2004,7
48,5850,2004,8
48,5850,2004,9
48,6750,2004,10
48,6750,2004,11
48,6750,2004,12
48,6750,2005,1
48,6750,2005,2
48,6750,2005,3
48,6750,2005,4
48,6750,2005,5
48,6750,2005,6
48,6750,2005,7
48,6750,2005,8
48,6750,2005,9
48,6750,2005,10
48,6750,2005,11
48,6750,2005,12
48,6750,2006,1
48,6750,2006,2
48,6750,2006,3
48,6750,2006,4
48,6750,2006,5
48,6750,2006,6
48,6750,2006,7
48,6750,2006,8
48,6750,2006,9
48,6750,2006,10
48,6750,2006,11
48,6750,2006,12
48,6750,2007,1
48,6750,2007,2
48,6750,2007,3
49,10000,1998,11
49,10000,1998,12
49,10000,1999,1
49,10000,1999,2
49,10000,1999,3
49,10000,1999,4
49,10000,1999,5
49,10000,1999,6
49,10000,1999,7
49,10000,1999,8
49,10000,1999,9
49,10000,1999,10
49,11000,1999,11
49,11000,1999,12
49,11000,2000,1
49,11000,2000,2
49,11000,2000,3
49,11000,2000,4
49,11000,2000,5
49,11000,2000,6
49,11000,2000,7
49,11000,2000,8
49,11000,2000,9
49,11000,2000,10
49,11000,2000,11
49,11000,2000,12
49,11000,2001,1
49,11000,2001,2
49,11000,2001,3
49,11000,2001,4
49,11000,2001,5
49,11000,2001,6
49,11000,2001,7
49,11000,2001,8
49,11000,2001,9
49,11000,2001,10
49,11000,2001,11
49,11000,2001,12
49,11000,2002,1
49,11000,2002,2
49,11000,2002,3
49,11000,2002,4
49,11000,2002,5
49,11000,2002,6
49,11000,2002,7
49,11000,2002,8
49,11000,2002,9
49,13000,2002,10
49,13000,2002,11
49,13000,2002,12
49,13000,2003,1
49,13000,2003,2
49,13000,2003,3
49,13000,2003,4
49,13000,2003,5
49,13000,2003,6
49,13000,2003,7
49,13000,2003,8
49,13000,2003,9
49,13000,2003,10
49,13000,2003,11
49,13000,2003,12
49,13000,2004,1
49,13000,2004,2
49,13000,2004,3
49,13000,2004,4
49,13000,2004,5
49,13000,2004,6
49,13000,2004,7
49,13000,2004,8
49,13000,2004,9
49,15000,2004,10
49,15000,2004,11
49,15000,2004,12
49,15000,2005,1
49,15000,2005,2
49,15000,2005,3
49,15000,2005,4
49,15000,2005,5
49,15000,2005,6
49,15000,2005,7
49,15000,2005,8
49,15000,2005,9
49,15000,2005,10
49,15000,2005,11
49,15000,2005,12
49,15000,2006,1
49,15000,2006,2
49,15000,2006,3
49,15000,2006,4
49,15000,2006,5
49,15000,2006,6
49,15000,2006,7
49,15000,2006,8
49,15000,2006,9
49,15000,2006,10
49,15000,2006,11
49,15000,2006,12
49,15000,2007,1
49,15000,2007,2
49,15000,2007,3
50,550,1998,11
50,550,1998,12
50,550,1999,1
50,550,1999,2
50,550,1999,3
50,550,1999,4
50,550,1999,5
50,550,1999,6
50,550,1999,7
50,550,1999,8
50,550,1999,9
50,550,1999,10
50,605,1999,11
50,605,1999,12
50,605,2000,1
50,605,2000,2
50,605,2000,3
50,605,2000,4
50,605,2000,5
50,605,2000,6
50,605,2000,7
50,605,2000,8
50,605,2000,9
50,605,2000,10
50,605,2000,11
50,605,2000,12
50,605,2001,1
50,605,2001,2
50,605,2001,3
50,605,2001,4
50,605,2001,5
50,605,2001,6
50,605,2001,7
50,605,2001,8
50,605,2001,9
50,605,2001,10
50,605,2001,11
50,605,2001,12
50,605,2002,1
50,605,2002,2
50,605,2002,3
50,605,2002,4
50,605,2002,5
50,605,2002,6
50,605,2002,7
50,605,2002,8
50,605,2002,9
50,715,2002,10
50,715,2002,11
50,715,2002,12
50,715,2003,1
50,715,2003,2
50,715,2003,3
50,715,2003,4
50,715,2003,5
50,715,2003,6
50,715,2003,7
50,715,2003,8
50,715,2003,9
50,715,2003,10
50,715,2003,11
50,715,2003,12
50,715,2004,1
50,715,2004,2
50,715,2004,3
50,715,2004,4
50,715,2004,5
50,715,2004,6
50,715,2004,7
50,715,2004,8
50,715,2004,9
50,825,2004,10
50,825,2004,11
50,825,2004,12
50,825,2005,1
50,825,2005,2
50,825,2005,3
50,825,2005,4
50,825,2005,5
50,825,2005,6
50,825,2005,7
50,825,2005,8
50,825,2005,9
50,825,2005,10
50,825,2005,11
50,825,2005,12
50,825,2006,1
50,825,2006,2
50,825,2006,3
50,825,2006,4
50,825,2006,5
50,825,2006,6
50,825,2006,7
50,825,2006,8
50,825,2006,9
50,825,2006,10
50,825,2006,11
50,825,2006,12
50,825,2007,1
50,825,2007,2
50,825,2007,3
51,4500,1998,11
51,4500,1998,12
51,4500,1999,1
51,4500,1999,2
51,4500,1999,3
51,4500,1999,4
51,4500,1999,5
51,4500,1999,6
51,4500,1999,7
51,4500,1999,8
51,4500,1999,9
51,4500,1999,10
51,4950,1999,11
51,4950,1999,12
51,4950,2000,1
51,4950,2000,2
51,4950,2000,3
51,4950,2000,4
51,4950,2000,5
51,4950,2000,6
51,4950,2000,7
51,4950,2000,8
51,4950,2000,9
51,4950,2000,10
51,4950,2000,11
51,4950,2000,12
51,4950,2001,1
51,4950,2001,2
51,4950,2001,3
51,4950,2001,4
51,4950,2001,5
51,4950,2001,6
51,4950,2001,7
51,4950,2001,8
51,4950,2001,9
51,4950,2001,10
51,4950,2001,11
51,4950,2001,12
51,4950,2002,1
51,4950,2002,2
51,4950,2002,3
51,4950,2002,4
51,4950,2002,5
51,4950,2002,6
51,4950,2002,7
51,4950,2002,8
51,4950,2002,9
51,5850,2002,10
51,5850,2002,11
51,5850,2002,12
51,5850,2003,1
51,5850,2003,2
51,5850,2003,3
51,5850,2003,4
51,5850,2003,5
51,5850,2003,6
51,5850,2003,7
51,5850,2003,8
51,5850,2003,9
51,5850,2003,10
51,5850,2003,11
51,5850,2003,12
51,5850,2004,1
51,5850,2004,2
51,5850,2004,3
51,5850,2004,4
51,5850,2004,5
51,5850,2004,6
51,5850,2004,7
51,5850,2004,8
51,5850,2004,9
51,6750,2004,10
51,6750,2004,11
51,6750,2004,12
51,6750,2005,1
51,6750,2005,2
51,6750,2005,3
51,6750,2005,4
51,6750,2005,5
51,6750,2005,6
51,6750,2005,7
51,6750,2005,8
51,6750,2005,9
51,6750,2005,10
51,6750,2005,11
51,6750,2005,12
51,6750,2006,1
51,6750,2006,2
51,6750,2006,3
51,6750,2006,4
51,6750,2006,5
51,6750,2006,6
51,6750,2006,7
51,6750,2006,8
51,6750,2006,9
51,6750,2006,10
51,6750,2006,11
51,6750,2006,12
51,6750,2007,1
51,6750,2007,2
51,6750,2007,3
52,4500,1998,11
52,4500,1998,12
52,4500,1999,1
52,4500,1999,2
52,4500,1999,3
52,4500,1999,4
52,4500,1999,5
52,4500,1999,6
52,4500,1999,7
52,4500,1999,8
52,4500,1999,9
52,4500,1999,10
52,4950,1999,11
52,4950,1999,12
52,4950,2000,1
52,4950,2000,2
52,4950,2000,3
52,4950,2000,4
52,4950,2000,5
52,4950,2000,6
52,4950,2000,7
52,4950,2000,8
52,4950,2000,9
52,4950,2000,10
52,4950,2000,11
52,4950,2000,12
52,4950,2001,1
52,4950,2001,2
52,4950,2001,3
52,4950,2001,4
52,4950,2001,5
52,4950,2001,6
52,4950,2001,7
52,4950,2001,8
52,4950,2001,9
52,4950,2001,10
52,4950,2001,11
52,4950,2001,12
52,4950,2002,1
52,4950,2002,2
52,4950,2002,3
52,4950,2002,4
52,4950,2002,5
52,4950,2002,6
52,4950,2002,7
52,4950,2002,8
52,4950,2002,9
52,5850,2002,10
52,5850,2002,11
52,5850,2002,12
52,5850,2003,1
52,5850,2003,2
52,5850,2003,3
52,5850,2003,4
52,5850,2003,5
52,5850,2003,6
52,5850,2003,7
52,5850,2003,8
52,5850,2003,9
52,5850,2003,10
52,5850,2003,11
52,5850,2003,12
52,5850,2004,1
52,5850,2004,2
52,5850,2004,3
52,5850,2004,4
52,5850,2004,5
52,5850,2004,6
52,5850,2004,7
52,5850,2004,8
52,5850,2004,9
52,6750,2004,10
52,6750,2004,11
52,6750,2004,12
52,6750,2005,1
52,6750,2005,2
52,6750,2005,3
52,6750,2005,4
52,6750,2005,5
52,6750,2005,6
52,6750,2005,7
52,6750,2005,8
52,6750,2005,9
52,6750,2005,10
52,6750,2005,11
52,6750,2005,12
52,6750,2006,1
52,6750,2006,2
52,6750,2006,3
52,6750,2006,4
52,6750,2006,5
52,6750,2006,6
52,6750,2006,7
52,6750,2006,8
52,6750,2006,9
52,6750,2006,10
52,6750,2006,11
52,6750,2006,12
52,6750,2007,1
52,6750,2007,2
52,6750,2007,3
53,4500,1998,11
53,4500,1998,12
53,4500,1999,1
53,4500,1999,2
53,4500,1999,3
53,4500,1999,4
53,4500,1999,5
53,4500,1999,6
53,4500,1999,7
53,4500,1999,8
53,4500,1999,9
53,4500,1999,10
53,4950,1999,11
53,4950,1999,12
53,4950,2000,1
53,4950,2000,2
53,4950,2000,3
53,4950,2000,4
53,4950,2000,5
53,4950,2000,6
53,4950,2000,7
53,4950,2000,8
53,4950,2000,9
53,4950,2000,10
53,4950,2000,11
53,4950,2000,12
53,4950,2001,1
53,4950,2001,2
53,4950,2001,3
53,4950,2001,4
53,4950,2001,5
53,4950,2001,6
53,4950,2001,7
53,4950,2001,8
53,4950,2001,9
53,4950,2001,10
53,4950,2001,11
53,4950,2001,12
53,4950,2002,1
53,4950,2002,2
53,4950,2002,3
53,4950,2002,4
53,4950,2002,5
53,4950,2002,6
53,4950,2002,7
53,4950,2002,8
53,4950,2002,9
53,5850,2002,10
53,5850,2002,11
53,5850,2002,12
53,5850,2003,1
53,5850,2003,2
53,5850,2003,3
53,5850,2003,4
53,5850,2003,5
53,5850,2003,6
53,5850,2003,7
53,5850,2003,8
53,5850,2003,9
53,5850,2003,10
53,5850,2003,11
53,5850,2003,12
53,5850,2004,1
53,5850,2004,2
53,5850,2004,3
53,5850,2004,4
53,5850,2004,5
53,5850,2004,6
53,5850,2004,7
53,5850,2004,8
53,5850,2004,9
53,6750,2004,10
53,6750,2004,11
53,6750,2004,12
53,6750,2005,1
53,6750,2005,2
53,6750,2005,3
53,6750,2005,4
53,6750,2005,5
53,6750,2005,6
53,6750,2005,7
53,6750,2005,8
53,6750,2005,9
53,6750,2005,10
53,6750,2005,11
53,6750,2005,12
53,6750,2006,1
53,6750,2006,2
53,6750,2006,3
53,6750,2006,4
53,6750,2006,5
53,6750,2006,6
53,6750,2006,7
53,6750,2006,8
53,6750,2006,9
53,6750,2006,10
53,6750,2006,11
53,6750,2006,12
53,6750,2007,1
53,6750,2007,2
53,6750,2007,3
54,2000,1998,11
54,2000,1998,12
54,2000,1999,1
54,2000,1999,2
54,2000,1999,3
54,2000,1999,4
54,2000,1999,5
54,2000,1999,6
54,2000,1999,7
54,2000,1999,8
54,2000,1999,9
54,2000,1999,10
54,2200,1999,11
54,2200,1999,12
54,2200,2000,1
54,2200,2000,2
54,2200,2000,3
54,2200,2000,4
54,2200,2000,5
54,2200,2000,6
54,2200,2000,7
54,2200,2000,8
54,2200,2000,9
54,2200,2000,10
54,2200,2000,11
54,2200,2000,12
54,2200,2001,1
54,2200,2001,2
54,2200,2001,3
54,2200,2001,4
54,2200,2001,5
54,2200,2001,6
54,2200,2001,7
54,2200,2001,8
54,2200,2001,9
54,2200,2001,10
54,2200,2001,11
54,2200,2001,12
54,2200,2002,1
54,2200,2002,2
54,2200,2002,3
54,2200,2002,4
54,2200,2002,5
54,2200,2002,6
54,2200,2002,7
54,2200,2002,8
54,2200,2002,9
54,2600,2002,10
54,2600,2002,11
54,2600,2002,12
54,2600,2003,1
54,2600,2003,2
54,2600,2003,3
54,2600,2003,4
54,2600,2003,5
54,2600,2003,6
54,2600,2003,7
54,2600,2003,8
54,2600,2003,9
54,2600,2003,10
54,2600,2003,11
54,2600,2003,12
54,2600,2004,1
54,2600,2004,2
54,2600,2004,3
54,2600,2004,4
54,2600,2004,5
54,2600,2004,6
54,2600,2004,7
54,2600,2004,8
54,2600,2004,9
54,3000,2004,10
54,3000,2004,11
54,3000,2004,12
54,3000,2005,1
54,3000,2005,2
54,3000,2005,3
54,3000,2005,4
54,3000,2005,5
54,3000,2005,6
54,3000,2005,7
54,3000,2005,8
54,3000,2005,9
54,3000,2005,10
54,3000,2005,11
54,3000,2005,12
54,3000,2006,1
54,3000,2006,2
54,3000,2006,3
54,3000,2006,4
54,3000,2006,5
54,3000,2006,6
54,3000,2006,7
54,3000,2006,8
54,3000,2006,9
54,3000,2006,10
54,3000,2006,11
54,3000,2006,12
54,3000,2007,1
54,3000,2007,2
54,3000,2007,3
55,2000,1998,11
55,2000,1998,12
55,2000,1999,1
55,2000,1999,2
55,2000,1999,3
55,2000,1999,4
55,2000,1999,5
55,2000,1999,6
55,2000,1999,7
55,2000,1999,8
55,2000,1999,9
55,2000,1999,10
55,2200,1999,11
55,2200,1999,12
55,2200,2000,1
55,2200,2000,2
55,2200,2000,3
55,2200,2000,4
55,2200,2000,5
55,2200,2000,6
55,2200,2000,7
55,2200,2000,8
55,2200,2000,9
55,2200,2000,10
55,2200,2000,11
55,2200,2000,12
55,2200,2001,1
55,2200,2001,2
55,2200,2001,3
55,2200,2001,4
55,2200,2001,5
55,2200,2001,6
55,2200,2001,7
55,2200,2001,8
55,2200,2001,9
55,2200,2001,10
55,2200,2001,11
55,2200,2001,12
55,2200,2002,1
55,2200,2002,2
55,2200,2002,3
55,2200,2002,4
55,2200,2002,5
55,2200,2002,6
55,2200,2002,7
55,2200,2002,8
55,2200,2002,9
55,2600,2002,10
55,2600,2002,11
55,2600,2002,12
55,2600,2003,1
55,2600,2003,2
55,2600,2003,3
55,2600,2003,4
55,2600,2003,5
55,2600,2003,6
55,2600,2003,7
55,2600,2003,8
55,2600,2003,9
55,2600,2003,10
55,2600,2003,11
55,2600,2003,12
55,2600,2004,1
55,2600,2004,2
55,2600,2004,3
55,2600,2004,4
55,2600,2004,5
55,2600,2004,6
55,2600,2004,7
55,2600,2004,8
55,2600,2004,9
55,3000,2004,10
55,3000,2004,11
55,3000,2004,12
55,3000,2005,1
55,3000,2005,2
55,3000,2005,3
55,3000,2005,4
55,3000,2005,5
55,3000,2005,6
55,3000,2005,7
55,3000,2005,8
55,3000,2005,9
55,3000,2005,10
55,3000,2005,11
55,3000,2005,12
55,3000,2006,1
55,3000,2006,2
55,3000,2006,3
55,3000,2006,4
55,3000,2006,5
55,3000,2006,6
55,3000,2006,7
55,3000,2006,8
55,3000,2006,9
55,3000,2006,10
55,3000,2006,11
55,3000,2006,12
55,3000,2007,1
55,3000,2007,2
55,3000,2007,3
56,2000,1998,11
56,2000,1998,12
56,2000,1999,1
56,2000,1999,2
56,2000,1999,3
56,2000,1999,4
56,2000,1999,5
56,2000,1999,6
56,2000,1999,7
56,2000,1999,8
56,2000,1999,9
56,2000,1999,10
56,2200,1999,11
56,2200,1999,12
56,2200,2000,1
56,2200,2000,2
56,2200,2000,3
56,2200,2000,4
56,2200,2000,5
56,2200,2000,6
56,2200,2000,7
56,2200,2000,8
56,2200,2000,9
56,2200,2000,10
56,2200,2000,11
56,2200,2000,12
56,2200,2001,1
56,2200,2001,2
56,2200,2001,3
56,2200,2001,4
56,2200,2001,5
56,2200,2001,6
56,2200,2001,7
56,2200,2001,8
56,2200,2001,9
56,2200,2001,10
56,2200,2001,11
56,2200,2001,12
56,2200,2002,1
56,2200,2002,2
56,2200,2002,3
56,2200,2002,4
56,2200,2002,5
56,2200,2002,6
56,2200,2002,7
56,2200,2002,8
56,2200,2002,9
56,2600,2002,10
56,2600,2002,11
56,2600,2002,12
56,2600,2003,1
56,2600,2003,2
56,2600,2003,3
56,2600,2003,4
56,2600,2003,5
56,2600,2003,6
56,2600,2003,7
56,2600,2003,8
56,2600,2003,9
56,2600,2003,10
56,2600,2003,11
56,2600,2003,12
56,2600,2004,1
56,2600,2004,2
56,2600,2004,3
56,2600,2004,4
56,2600,2004,5
56,2600,2004,6
56,2600,2004,7
56,2600,2004,8
56,2600,2004,9
56,3000,2004,10
56,3000,2004,11
56,3000,2004,12
56,3000,2005,1
56,3000,2005,2
56,3000,2005,3
56,3000,2005,4
56,3000,2005,5
56,3000,2005,6
56,3000,2005,7
56,3000,2005,8
56,3000,2005,9
56,3000,2005,10
56,3000,2005,11
56,3000,2005,12
56,3000,2006,1
56,3000,2006,2
56,3000,2006,3
56,3000,2006,4
56,3000,2006,5
56,3000,2006,6
56,3000,2006,7
56,3000,2006,8
56,3000,2006,9
56,3000,2006,10
56,3000,2006,11
56,3000,2006,12
56,3000,2007,1
56,3000,2007,2
56,3000,2007,3
57,4500,1998,11
57,4500,1998,12
57,4500,1999,1
57,4500,1999,2
57,4500,1999,3
57,4500,1999,4
57,4500,1999,5
57,4500,1999,6
57,4500,1999,7
57,4500,1999,8
57,4500,1999,9
57,4500,1999,10
57,4950,1999,11
57,4950,1999,12
57,4950,2000,1
57,4950,2000,2
57,4950,2000,3
57,4950,2000,4
57,4950,2000,5
57,4950,2000,6
57,4950,2000,7
57,4950,2000,8
57,4950,2000,9
57,4950,2000,10
57,4950,2000,11
57,4950,2000,12
57,4950,2001,1
57,4950,2001,2
57,4950,2001,3
57,4950,2001,4
57,4950,2001,5
57,4950,2001,6
57,4950,2001,7
57,4950,2001,8
57,4950,2001,9
57,4950,2001,10
57,4950,2001,11
57,4950,2001,12
57,4950,2002,1
57,4950,2002,2
57,4950,2002,3
57,4950,2002,4
57,4950,2002,5
57,4950,2002,6
57,4950,2002,7
57,4950,2002,8
57,4950,2002,9
57,5850,2002,10
57,5850,2002,11
57,5850,2002,12
57,5850,2003,1
57,5850,2003,2
57,5850,2003,3
57,5850,2003,4
57,5850,2003,5
57,5850,2003,6
57,5850,2003,7
57,5850,2003,8
57,5850,2003,9
57,5850,2003,10
57,5850,2003,11
57,5850,2003,12
57,5850,2004,1
57,5850,2004,2
57,5850,2004,3
57,5850,2004,4
57,5850,2004,5
57,5850,2004,6
57,5850,2004,7
57,5850,2004,8
57,5850,2004,9
57,6750,2004,10
57,6750,2004,11
57,6750,2004,12
57,6750,2005,1
57,6750,2005,2
57,6750,2005,3
57,6750,2005,4
57,6750,2005,5
57,6750,2005,6
57,6750,2005,7
57,6750,2005,8
57,6750,2005,9
57,6750,2005,10
57,6750,2005,11
57,6750,2005,12
57,6750,2006,1
57,6750,2006,2
